# x y z radius
97.85420000005979 -138.8070000000298 0.820606104 1.385902988
-84.92669999995269 -137.78600000031292 2.003935487 3.985202968
67.48490000003949 -137.1750000002794 0.194749388 5.70418207
332.46080000000075 -136.53000000026077 0.0 2.550986757
318.0866999999853 -135.97200000006706 1.104759985 3.797338092
254.12309999996796 -133.910000000149 0.0 5.686563155
-221.8519999999553 -131.78300000028685 0.4224724 5.135580949
-153.5102000000188 -132.8300000000745 0.366825816 3.912607117
-160.4303999999538 -129.85000000009313 0.774039357 1.232632405
-50.65559999994002 -130.6410000002943 0.040832123 5.21589261
330.12410000001546 -130.59800000023097 0.545586014 2.258942898
267.05850000004284 -130.8110000002198 0.169525891 1.173048308
-23.090399999986403 -130.8350000004284 0.0 3.278771413
290.861200000043 -129.86100000003353 0.673482553 1.406435134
88.53220000001602 -129.9320000000298 0.26156527 3.8086466
-28.10930000001099 -129.43500000005588 0.455344053 0.738027168
42.613800000050105 -127.41000000014901 1.590613724 3.478177191
102.313700000057 -127.21400000015274 1.271607601 4.185198176
-28.459599999943748 -126.40500000026077 0.129206381 0.879786556
-172.39139999996405 -126.3070000000298 1.275768826 3.56966094
121.88610000000335 -126.16000000014901 1.319921853 3.2700157
-0.4146000000182539 -127.88100000005215 0.0 6.989245526
-69.0905999999959 -124.7660000002943 0.157960553 5.734258461
70.31079999997746 -124.58500000042841 0.0 5.076627531
164.24280000000726 0.5819999999366701 1.043882806 1.160764745
139.8418000000529 16.580999999772757 0.404589625 1.436685273
157.01269999996293 15.14699999988079 1.801271658 1.015889902
-144.06929999997374 3.0899999998509884 1.240330438 2.666376387
294.1184999999823 3.6229999996721745 0.664568588 3.190137932
-65.23069999995641 4.037000000011176 1.665847057 4.767954885
163.90619999996852 3.981999999843538 2.264740468 1.676132776
146.92460000002757 4.90999999968335 1.092947676 1.097286462
190.1868999999715 7.287000000011176 0.365270831 3.216984482
22.454200000036508 7.790999999735504 0.0 4.0316889
315.8826999999583 8.912999999709427 0.512093195 3.945437689
182.2308999999659 10.075999999884516 0.143364189 4.300067215
39.25199999997858 10.134999999776483 0.0 6.852553404
152.22409999999218 11.56099999975413 2.287707104 2.346097217
134.8237000000663 11.765999999828637 0.779186373 1.701594767
263.51989999995567 12.488999999593943 0.0 1.148349785
135.81969999999274 28.01699999999255 0.0 2.201094955
-90.30400000000373 34.432999999728054 0.0 0.69810376
149.12100000004284 35.36399999959394 1.129706183 0.58652421
336.0868999999948 31.126999999862164 0.062814398 2.573364086
217.61750000005122 31.591999999713153 0.759824232 4.095182607
-97.13219999999274 32.97099999990314 4.110885115 1.426673911
-54.98730000003707 32.28499999968335 0.832999106 4.013873631
257.5500999999931 32.506999999750406 1.777097866 1.783843882
143.89950000005774 33.502999999560416 1.233613941 3.000269133
127.92749999999069 33.34599999990314 0.423133422 4.568368261
-22.9381000000285 35.412000000011176 0.0 6.715214321
289.4011000000173 36.287000000011176 0.0 3.611611222
231.54720000003 33.679000000003725 1.615172414 3.635346327
170.72279999998864 35.29299999959767 0.317066651 2.194572831
155.14600000006612 36.37199999997392 0.421597379 0.718342671
-154.9610999999568 36.69499999983236 0.353914342 4.192044235
96.14899999997579 36.9839999997057 0.179776897 4.353075189
223.04509999998845 39.0 0.722411691 2.201094554
271.66029999998864 38.63899999996647 0.105017304 1.900555545
348.18189999996684 40.76699999999255 3.751775005 2.017620232
324.0470000000205 39.58099999977276 0.179693546 3.763212497
160.99179999995977 39.80999999959022 0.057979344 2.858365911
149.43270000000484 40.321999999694526 0.0 1.676132448
283.0413000000408 40.471999999601394 2.042842047 2.70903912
128.24600000004284 42.235999999567866 0.974722445 0.957790077
225.79260000004433 42.60800000000745 0.701680406 0.911789079
-137.24719999998342 17.82299999985844 4.167192082 1.783844835
260.781399999978 17.68199999956414 0.316426294 3.886875355
